business_name,author_name,text,photo,rating,rating_category,location,irrelevant,spam,advertisement,rant,quality_score
Sini Mugla,Yusuf Serin,dirty plates waiters was surly,dataset/outdoor_atmosphere/sini_mugla_yusuf_serin.png,3,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Sini Mugla,Gulden Ulualp,the meals were delicious service is fast transportation is easy staff is friendly prices are quite reasonable,dataset/taste/sini_mugla_gulden_ulualp.png,5,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Sini Mugla,Sibel Salis,the waiters are scruffy so we didn t feel comfortable eating the hygiene of the place was also bad,dataset/indoor_atmosphere/sini_mugla_sibel_salis.png,1,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Sini Mugla,Soner Tufekci,great ambiance,dataset/outdoor_atmosphere/sini_mugla_soner_tufekci.png,5,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Sini Mugla,Kadir Hurok,salad was great appetizers were good the degree of cooking of the meat was good also the toilets were very clean,dataset/taste/sini_mugla_kadir_hurok.png,4,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Sini Mugla,Sukru Ardic,portions were small but expensive,dataset/menu/sini_mugla_sukru_ardic.png,3,menu,restaurant,1.0,0.0,0.0,0.0,0.75
Sini Mugla,Mehmet Soybilge,the satisfying menu of local dishes the taste of the food and the interest of the employees are very good the advantage is that it is on the road and has its own parking lot,dataset/indoor_atmosphere/sini_mugla_mehmet_soybilge.png,5,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Fikret Balik Restaurant,Emrah Sozen,everything was excellent especially sea foods,dataset/outdoor_atmosphere/fikret_balik_restaurant_emrah_sozen.png,5,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Fikret Balik Restaurant,Can Ocakli,bosphorus salad shrimp cizlama were really successful orders came to my table quickly,dataset/taste/fikret_balik_restaurant_can_ocakli.png,5,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Fikret Balik Restaurant,Tarik Esdik,i am a regular at this place and i love it as a family the food is fantastic the fish are great,dataset/indoor_atmosphere/fikret_balik_restaurant_tarik_esdik.png,5,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Fikret Balik Restaurant,Ozge Askan,food was a little expensive but it is ok,dataset/menu/fikret_balik_restaurant_ozge_askan.png,3,menu,restaurant,0.0,0.0,0.0,0.0,1.0
Fikret Balik Restaurant,Tarik Miroglu,clean place the service is good prices are not very cheap generally the arabs are leaving locals are also present service is fast,dataset/outdoor_atmosphere/fikret_balik_restaurant_tarik_miroglu.png,4,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Fikret Balik Restaurant,Hilal Ozden,portions were quite adequate along with your meal comes multiple and delicious appetizers seasonal salad was also delicious vegetables were fresh,dataset/taste/fikret_balik_restaurant_hilal_ozden.png,4,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Fikret Balik Restaurant,Samet Cevik,a restaurant where you can eat amazing seafood in a great atmosphere in bursa its taste will really surprise you i would like to remind you that there is no alcohol in the restaurant bon appetit now,dataset/indoor_atmosphere/fikret_balik_restaurant_samet_cevik.png,5,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Fikret Balik Restaurant,Mustafa Karaarslan,expensive place,dataset/menu/fikret_balik_restaurant_mustafa_karaarslan.png,1,menu,restaurant,0.0,0.0,0.0,0.0,1.0
Fikret Balik Restaurant,Munevver Demir,we ordered a soup and a portion of haddock the bread was great the eggplant paste was also very good the soup was delicious the haddock was delicious,dataset/indoor_atmosphere/fikret_balik_restaurant_munevver_demir.png,3,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Fikret Balik Restaurant,Sefa Dalan,the environment is decent the service is fast and clean the interior is spacious the waiters are knowledgeable and respectful,dataset/taste/fikret_balik_restaurant_sefa_dalan.png,5,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Fikret Balik Restaurant,Volkan Kamadan,the assortment is exceptionally good fish and accompanying appetizers are very diverse and sufficient everything was fresh,dataset/outdoor_atmosphere/fikret_balik_restaurant_volkan_kamadan.png,5,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Kocak Baklava,Huseyin Ozcalkap,the place was nice but be aware of an expensive place,dataset/indoor_atmosphere/kocak_baklava_huseyin_ozcalkap.png,4,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Kocak Baklava,Sukru Arici,the flavors are still fabulous prices may change according to the conditions of the day but the taste is always great,dataset/outdoor_atmosphere/kocak_baklava_sukru_arici.png,4,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Kocak Baklava,Sabahat Yilmaz,their desserts were really good and tasty but the prices were high,dataset/taste/kocak_baklava_sabahat_yilmaz.png,4,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Kocak Baklava,Turgay Ogutlu,we ate an excellent baklava but the price wasn t perfect,dataset/menu/kocak_baklava_turgat_ogutlu.png,5,menu,restaurant,1.0,0.0,0.0,0.0,0.75
Kocak Baklava,Cem Baba,gaziantep was one of the cities we visited during our trip to southeast anatolia we decided to eat baklava from kocak baklava it is the number ten place for me with its understanding of both quality and service when i come to gaziantep again i want to stop by here again and eat this baklava again,dataset/indoor_atmosphere/kocak_baklava_cem_baba.png,3,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Kocak Baklava,Burhan Bilge,the waiters were extremely indifferent we asked for peanuts to taste and they added it to the account however the head office was very good,dataset/outdoor_atmosphere/kocak_baklava_burhan_bilge.png,1,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Kocak Baklava,Sadrettin Guner,the staff the dessert the place the ambiance everything is very nice it was the best baklava i have ever eaten in my life,dataset/taste/kocak_baklava_sadrettin_guner.png,5,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Kocak Baklava,Sedat Demir,nice ambiance tasty and crispy baklava and sobiyet,dataset/indoor_atmosphere/kocak_baklava_sedat_demir.png,5,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Kocak Baklava,Asude Guner,great and tasty baklava,dataset/menu/kocak_baklava_asude_guner.png,5,menu,restaurant,1.0,0.0,0.0,0.0,0.75
Kocak Baklava,Cagdas Emeklioglu,they even charge for treats,dataset/outdoor_atmosphere/kocak_baklava_cagdas_emeklioglu.png,1,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Kocak Baklava,Mutafa Ay,even though we went late the desserts were still fresh and delicious the employees were also very warm and interested,dataset/taste/kocak_baklava_mustafa_ay.png,4,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Kadineli,Ali Sahin,it s a women only business staff and service are fine ambiance and design was good food options were few,dataset/indoor_atmosphere/kadineli_ali_sahin.png,4,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Kadineli,Meral Tanay,there are only female employees the food is great the price is quite reasonable and the place is very clean,dataset/outdoor_atmosphere/kadineli_meral_tanay.png,5,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Kadineli,Ersin YaynÃÂÃÂ±k,there is little variety of food on the menu also the food on the menu is not very tasty,dataset/menu/kadineli_ersin_yaynik.png,2,menu,restaurant,0.0,0.0,0.0,0.0,1.0
Kadineli,Hamza Simsek,i think the flavors of the place are overrated prices are also normal,dataset/taste/kadineli_hamza_simsek.png,2,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Kadineli,Duygu Yesil,first of all everything on the menu we tasted was quite delicious the service was fast the employees were very friendly,dataset/indoor_atmosphere/kadineli_duygu_yesil.png,5,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Kadineli,Basak Kaymak,delicious,dataset/outdoor_atmosphere/kadineli_basak_kaymak.png,5,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Kadineli,Ismail Arikan,a decent place where you can taste local dishes in cappadocia you can even go just to try the stuffed zucchini flowers,dataset/taste/kadineli_ismail_arikan.png,5,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Kadineli,Selda Latifoglu,it is a business that has exactly price performance products you are eating home cooked meals in a quiet spacious and decent place with the service of friendly ladies,dataset/taste/kadineli_selda_latifoglu.png,4,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Kadineli,Furkan Barkin,don t raise your expectations too much about the food they tasted normal,dataset/menu/kadineli_furkan_barkin.png,3,menu,restaurant,1.0,0.0,0.0,0.0,0.75
Kadineli,Eyup Sayar,if you want to eat delicious home cooked meals at an affordable price definitely stop by during your visit to cappadocia the employees are kind and concerned the environment is nice,dataset/indoor_atmosphere/kadineli_eyup_sayar.png,5,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Kadineli,Yasin Vanlioglu,service was great recommend and thank you,dataset/outdoor_atmosphere/kadineli_yasin_vanlioglu.png,4,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Anzelha,Yunus Emre,we had good food in terms of taste but the portions were small,dataset/taste/anzelha_yunus_emre.png,3,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Anzelha,Saliha Senyildiz,treats are good but i did not find the menu very extensive,dataset/menu/anzelha_saliha_senyildiz.png,4,menu,restaurant,1.0,0.0,0.0,0.0,0.75
Anzelha,Papatya Kirca,very bad customer satisfaction the prices are so insane,dataset/indoor_atmosphere/anzelha_papatya_kirca.png,1,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Anzelha,Erhan Murat,a good kebab place the meat is very good tasty the meat is well cooked the treats are sufficient and tasty,dataset/outdoor_atmosphere/anzelha_erhan_murat.png,5,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Anzelha,Feyza Yilmaz,it was delicious interest and kindness are good but it was expensive,dataset/taste/anzelha_feyza_yilmaz.png,4,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Anzelha,Abdullah Kartal,expensive,dataset/indoor_atmosphere/anzelha_abdullah_kartal.png,3,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Anzelha,Derya Kulbas,the attention of the waiters to us was very nice in addition it felt pleasant to eat the hot meats,dataset/menu/anzelha_derya_kulbas.png,4,menu,restaurant,0.0,0.0,0.0,0.0,1.0
Anzelha,Recep Akdag,staff greeted with a smile at the door the atmosphere was very nice delicious appetizers arrived before the meal,dataset/outdoor_atmosphere/anzelha_recep_akdag.png,5,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Anzelha,Burhanettin Ineri,everyone is smiling the food is delicious great place i recommend it,dataset/indoor_atmosphere/anzelha_burhanettin_ineri.png,5,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Anzelha,Irfan Esen,the treats weren t enough also as you can see in the photo my food came a little burnt,dataset/taste/anzelha_irfan_esen.png,2,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Anzelha,Isa Arapoglu,thank you for providing quality service in a luxury venue,dataset/outdoor_atmosphere/anzelha_isa_arapoglu.png,5,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Akpinar Restaurant,Ahmet Mundi,great service and reasonable prices recommend,dataset/menu/akpiner_restaurant_ahmet_mundi.png,5,menu,restaurant,1.0,0.0,0.0,0.0,0.75
Akpinar Restaurant,Gulcan Kaya,we ordered a mixed breakfast for people and they brought it for people service quality is very low,dataset/taste/akpinar_restaurant_gulcan_kaya.png,1,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Akpinar Restaurant,Mustafa Unal,interest in turkish customers was very low all waiters were taking care of arab customers,dataset/outdoor_atmosphere/akpinar_restaurant_mustafa_unal.png,1,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Akpinar Restaurant,Sibel Sarayli,location view is great we ate meatballs and kuymak it was nice we thought that the dessert and samovar that followed was a treat but i guess it wasn t,dataset/indoor_atmosphere/akpinar_restaurant_sibel_sarayli.png,4,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Akpinar Restaurant,Hulya Biricik,we came across a slightly expensive menu with a magical view overlooking the lake and the black sea,dataset/outdoor_atmosphere/akpinar_restaurant_hulya_biricik.png,4,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Akpinar Restaurant,Ertan Yilmaz,the view is beautiful the food was very bad,dataset/taste/akpinar_restaurant_ertan_yilmaz.png,1,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Akpinar Restaurant,Bayram Urkek,a restaurant with a beautiful view it was nice to have breakfast with this view the only problem was that the place was a little dirty,dataset/outdoor_atmosphere/akpinar_restaurant_bayram_urkek.png,4,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Akpinar Restaurant,Selim Cukur,service is fast and friendly breakfast for people is tl so prices are reasonable,dataset/indoor_atmosphere/akpinar_restaurant_selim_cukur.png,5,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Akpinar Restaurant,Abdurrahman Alnahdi,nice foods nice interest,dataset/menu/akpiner_restaurant_abdurrahman_alnahdi.png,5,menu,restaurant,1.0,0.0,0.0,0.0,0.75
Akpinar Restaurant,Tugce Ozkan,food tasted delicious but some of the lamb chops were undercooked meatballs were also undercooked it s a bit of an expensive restaurant,dataset/taste/akpinar_restaurant_tugce_ozkan.png,3,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Akpinar Restaurant,Ismail Ceylan,its meatballs were good what they served on the side was also good,dataset/outdoor_atmosphere/akpinar_restaurant_ismail_ceylan.png,5,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Kebabci Mahmut,Erdem Bulut,we encountered a unique presentation the prices are a little higher than the standard but when you see the presentation and the quality of the food you realize it s worth it,dataset/indoor_atmosphere/kebabci_mahmut_erdem_bulut.png,5,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Kebabci Mahmut,Ali Selcik,unnecessarily expensive the arab is addressing the tourist good taste,dataset/taste/kebabci_mahmut_ali_selcik.png,3,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Kebabci Mahmut,Ibrahim Tuncer,perfect a relaxing space quality and delicious food,dataset/outdoor_atmosphere/kebabci_mahmut_ibrahim_tuncer.png,5,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Kebabci Mahmut,Murat Ak,not bad service was ok,dataset/menu/kebabci_mahmut_murat_ak.png,3,menu,restaurant,1.0,0.0,0.0,0.0,0.75
Kebabci Mahmut,Ahmet Yildirim,the products are good but quite expensive the place is more interested in tourists,dataset/taste/kebabci_mahmut_ahmet_yildirim.png,5,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Kebabci Mahmut,Mahmut Terim,the venue is the track and they didn t care about me,dataset/taste/kebabci_mahmut_mahmut_terim.png,2,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Kebabci Mahmut,Erol Tutkun,all the food that came to the table was very high quality and delicious i recommend it to everyone,dataset/outdoor_atmosphere/kebabci_mahmut_erol_tutkun.png,5,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Kebabci Mahmut,Selin Yilmazer,affordable prices recommend,dataset/outdoor_atmosphere/kebabci_mahmut_selin_yilmazer.png,4,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Kebabci Mahmut,Okan Hosten,you can find different tastes it is open until late at night and serves with nice service,dataset/taste/kebabci_mahmut_okan_hosten.png,5,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Kebabci Mahmut,Abdullah Halil,amazing foods but expensive,dataset/menu/kebabci_mahmut_abdullah_halil.png,3,menu,restaurant,0.0,0.0,0.0,0.0,1.0
Kebabci Mahmut,Devrim Demirkan,a must try place it is possible to become addicted afterward,dataset/outdoor_atmosphere/kebabci_mahmut_devrim_demirkan.png,4,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
J Burber,Halit Kerim,hamburger buns are fresh the patties are soft and delicious their special sauces are delicious it adds a nice flavor to the burger,dataset/indoor_atmosphere/j_burger_emre_aslan.png,4,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
J Burber,Selen Guler,i tried the orient burger and cheesburger oriental burger was good but nothing to exaggerate as described king crab was okay it felt like i was eating dough balls rather than crab mayonnaise was not good,dataset/taste/j_burger_selen_guler.png,3,taste,restaurant,0.0,0.0,0.0,0.0,1.0
